Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       2/2           double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [160]
[80]     0.0    0.00    0.00       2         double const* std::__niter_base<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [80]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [55]
-----------------------------------------------
                0.00    0.00       1/2           double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [160]
                0.00    0.00       1/2           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [170]
[81]     0.0    0.00    0.00       2         double* std::__niter_base<double*>(double*) [81]
-----------------------------------------------
                0.00    0.00       1/2           double* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [160]
                0.00    0.00       1/2           double* std::fill_n<double*, unsigned long, double>(double*, unsigned long, double const&) [170]
[82]     0.0    0.00    0.00       2         double* std::__niter_wrap<double*>(double* const&, double*) [82]
-----------------------------------------------
                0.00    0.00       2/2           std::__uniq_ptr_impl<Solver, std::default_delete<Solver> >::_M_ptr() const [58]
[83]     0.0    0.00    0.00       2         std::tuple_element<0ul, std::tuple<Solver*, std::default_delete<Solver> > >::type const& std::get<0ul, Solver*, std::default_delete<Solver> >(std::tuple<Solver*, std::default_delete<Solver> > const&) [83]
                0.00    0.00       2/2           Solver* const& std::__get_helper<0ul, Solver*, std::default_delete<Solver> >(std::_Tuple_impl<0ul, Solver*, std::default_delete<Solver> > const&) [76]
-----------------------------------------------
                0.00    0.00       2/2           std::__uniq_ptr_impl<Solver, std::default_delete<Solver> >::_M_ptr() [71]
[84]     0.0    0.00    0.00       2         std::tuple_element<0ul, std::tuple<Solver*, std::default_delete<Solver> > >::type& std::get<0ul, Solver*, std::default_delete<Solver> >(std::tuple<Solver*, std::default_delete<Solver> >&) [84]
                0.00    0.00       2/2           Solver*& std::__get_helper<0ul, Solver*, std::default_delete<Solver> >(std::_Tuple_impl<0ul, Solver*, std::default_delete<Solver> >&) [77]
-----------------------------------------------
                0.00    0.00       2/2           std::__uniq_ptr_impl<Solver, std::default_delete<Solver> >::_M_deleter() [70]
[85]     0.0    0.00    0.00       2         std::tuple_element<1ul, std::tuple<Solver*, std::default_delete<Solver> > >::type& std::get<1ul, Solver*, std::default_delete<Solver> >(std::tuple<Solver*, std::default_delete<Solver> >&) [85]
                0.00    0.00       2/2           std::default_delete<Solver>& std::__get_helper<1ul, std::default_delete<Solver>>(std::_Tuple_impl<1ul, std::default_delete<Solver>>&) [78]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [248]
[86]     0.0    0.00    0.00       1         _GLOBAL__sub_I__Z13error_squaredRKSt6vectorIdSaIdEES3_ [86]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [93]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [248]
[87]     0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN13ExplicitEuler5solveERKSt8functionIFdddEE [87]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [91]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [248]
[88]     0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN13ImplicitEuler5solveERKSt8functionIFdddEE [88]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [92]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [248]
[89]     0.0    0.00    0.00       1         _GLOBAL__sub_I_main [89]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [90]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [89]
[90]     0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [90]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN13ExplicitEuler5solveERKSt8functionIFdddEE [87]
[91]     0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [91]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN13ImplicitEuler5solveERKSt8functionIFdddEE [88]
[92]     0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [92]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z13error_squaredRKSt6vectorIdSaIdEES3_ [86]
[93]     0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [93]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[94]     0.0    0.00    0.00       1         ImplicitEuler::solve(std::function<double (double, double)> const&) [94]
                0.00    0.00      60/60          std::isnan(double) [19]
                0.00    0.00      41/62          std::vector<double, std::allocator<double> >::operator[](unsigned long) [18]
                0.00    0.00      40/40          std::vector<double, std::allocator<double> >::back() [23]
                0.00    0.00      20/20          ImplicitEuler::Newton(std::function<double (double, double)> const&, double, double, double) [25]
                0.00    0.00      20/20          std::isinf(double) [26]
                0.00    0.00       1/3           std::vector<double, std::allocator<double> >::size() const [38]
-----------------------------------------------
                0.00    0.00       1/1           std::_MakeUniq<ImplicitEuler>::__single_object std::make_unique<ImplicitEuler, double&, double&, double&>(double&, double&, double&) [156]
[95]     0.0    0.00    0.00       1         ImplicitEuler::ImplicitEuler(double, double, double) [95]
                0.00    0.00       1/1           Solver::Solver(double, double, double) [100]
-----------------------------------------------
                0.00    0.00       1/1           std::default_delete<Solver>::operator()(Solver*) const [104]
[96]     0.0    0.00    0.00       1         ImplicitEuler::~ImplicitEuler() [96]
                0.00    0.00       1/1           ImplicitEuler::~ImplicitEuler() [97]
-----------------------------------------------
                0.00    0.00       1/1           ImplicitEuler::~ImplicitEuler() [96]
[97]     0.0    0.00    0.00       1         ImplicitEuler::~ImplicitEuler() [97]
                0.00    0.00       1/1           Solver::~Solver() [101]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[98]     0.0    0.00    0.00       1         Solver::print_solution() [98]
                0.00    0.00      21/62          std::vector<double, std::allocator<double> >::operator[](unsigned long) [18]
                0.00    0.00       1/3           std::vector<double, std::allocator<double> >::size() const [38]
-----------------------------------------------
                0.00    0.00       1/1           Solver::Solver(double, double, double) [100]
[99]     0.0    0.00    0.00       1         Solver::initialise_solution() [99]
                0.00    0.00       1/3           std::allocator<double>::allocator() [39]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [150]
                0.00    0.00       1/5           std::allocator<double>::~allocator() [30]
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [151]
                0.00    0.00       1/3           std::vector<double, std::allocator<double> >::~vector() [46]
-----------------------------------------------
                0.00    0.00       1/1           ImplicitEuler::ImplicitEuler(double, double, double) [95]
[100]    0.0    0.00    0.00       1         Solver::Solver(double, double, double) [100]
                0.00    0.00       1/2           std::vector<double, std::allocator<double> >::vector() [74]
                0.00    0.00       1/1           Solver::initialise_solution() [99]
-----------------------------------------------
                0.00    0.00       1/1           ImplicitEuler::~ImplicitEuler() [97]
[101]    0.0    0.00    0.00       1         Solver::~Solver() [101]
                0.00    0.00       1/3           std::vector<double, std::allocator<double> >::~vector() [46]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [151]
[102]    0.0    0.00    0.00       1         __gnu_cxx::__alloc_traits<std::allocator<double>, double>::_S_propagate_on_copy_assign() [102]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::release() [116]
[103]    0.0    0.00    0.00       1         std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::get() const [103]
                0.00    0.00       1/1           std::__uniq_ptr_impl<ImplicitEuler, std::default_delete<ImplicitEuler> >::_M_ptr() const [105]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<Solver, std::default_delete<Solver> >::~unique_ptr() [120]
[104]    0.0    0.00    0.00       1         std::default_delete<Solver>::operator()(Solver*) const [104]
                0.00    0.00       1/1           ImplicitEuler::~ImplicitEuler() [96]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::get() const [103]
[105]    0.0    0.00    0.00       1         std::__uniq_ptr_impl<ImplicitEuler, std::default_delete<ImplicitEuler> >::_M_ptr() const [105]
                0.00    0.00       1/1           std::tuple_element<0ul, std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> > >::type const& std::get<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >(std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> > const&) [165]
-----------------------------------------------
                0.00    0.00       1/1           std::basic_ostream<char, std::char_traits<char> >& std::operator<< <char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, std::basic_string_view<char, std::char_traits<char> >) [172]
[106]    0.0    0.00    0.00       1         std::basic_string_view<char, std::char_traits<char> >::data() const [106]
-----------------------------------------------
                0.00    0.00       1/1           std::basic_ostream<char, std::char_traits<char> >& std::operator<< <char, std::char_traits<char> >(std::basic_ostream<char, std::char_traits<char> >&, std::basic_string_view<char, std::char_traits<char> >) [172]
[107]    0.0    0.00    0.00       1         std::basic_string_view<char, std::char_traits<char> >::size() const [107]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [151]
[108]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::end() const [108]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [54]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [151]
[109]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::begin() const [109]
                0.00    0.00       1/2           __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::__normal_iterator(double const* const&) [54]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::operator=(std::vector<double, std::allocator<double> > const&) [151]
[110]    0.0    0.00    0.00       1         std::vector<double, std::allocator<double> >::capacity() const [110]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >::_M_head(std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> > const&) [122]
[111]    0.0    0.00    0.00       1         std::_Head_base<0ul, ImplicitEuler*, false>::_M_head(std::_Head_base<0ul, ImplicitEuler*, false> const&) [111]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >::_Tuple_impl() [123]
[112]    0.0    0.00    0.00       1         std::_Head_base<0ul, ImplicitEuler*, false>::_Head_base() [112]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::default_delete<ImplicitEuler> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<ImplicitEuler> >&) [124]
[113]    0.0    0.00    0.00       1         std::_Head_base<1ul, std::default_delete<ImplicitEuler>, true>::_M_head(std::_Head_base<1ul, std::default_delete<ImplicitEuler>, true>&) [113]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::default_delete<ImplicitEuler> >::_Tuple_impl() [125]
[114]    0.0    0.00    0.00       1         std::_Head_base<1ul, std::default_delete<ImplicitEuler>, true>::_Head_base() [114]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__and_<std::is_convertible<std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::pointer, Solver*>, std::__not_<std::is_array<ImplicitEuler> > >, std::is_assignable<std::default_delete<Solver>&, std::default_delete<ImplicitEuler>&&> >::value, std::unique_ptr<Solver, std::default_delete<Solver> >&>::type std::unique_ptr<Solver, std::default_delete<Solver> >::operator=<ImplicitEuler, std::default_delete<ImplicitEuler> >(std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >&&) [121]
[115]    0.0    0.00    0.00       1         std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::get_deleter() [115]
                0.00    0.00       1/1           std::__uniq_ptr_impl<ImplicitEuler, std::default_delete<ImplicitEuler> >::_M_deleter() [139]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__and_<std::is_convertible<std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::pointer, Solver*>, std::__not_<std::is_array<ImplicitEuler> > >, std::is_assignable<std::default_delete<Solver>&, std::default_delete<ImplicitEuler>&&> >::value, std::unique_ptr<Solver, std::default_delete<Solver> >&>::type std::unique_ptr<Solver, std::default_delete<Solver> >::operator=<ImplicitEuler, std::default_delete<ImplicitEuler> >(std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >&&) [121]
[116]    0.0    0.00    0.00       1         std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::release() [116]
                0.00    0.00       1/1           std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::get() const [103]
                0.00    0.00       1/3           std::__uniq_ptr_impl<ImplicitEuler, std::default_delete<ImplicitEuler> >::_M_ptr() [45]
-----------------------------------------------
                0.00    0.00       1/1           std::_MakeUniq<ImplicitEuler>::__single_object std::make_unique<ImplicitEuler, double&, double&, double&>(double&, double&, double&) [156]
[117]    0.0    0.00    0.00       1         std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::unique_ptr<std::default_delete<ImplicitEuler>, void>(ImplicitEuler*) [117]
                0.00    0.00       1/1           std::__uniq_ptr_impl<ImplicitEuler, std::default_delete<ImplicitEuler> >::__uniq_ptr_impl(ImplicitEuler*) [140]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[118]    0.0    0.00    0.00       1         std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::~unique_ptr() [118]
                0.00    0.00       1/3           std::__uniq_ptr_impl<ImplicitEuler, std::default_delete<ImplicitEuler> >::_M_ptr() [45]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__and_<std::is_convertible<std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::pointer, Solver*>, std::__not_<std::is_array<ImplicitEuler> > >, std::is_assignable<std::default_delete<Solver>&, std::default_delete<ImplicitEuler>&&> >::value, std::unique_ptr<Solver, std::default_delete<Solver> >&>::type std::unique_ptr<Solver, std::default_delete<Solver> >::operator=<ImplicitEuler, std::default_delete<ImplicitEuler> >(std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >&&) [121]
[119]    0.0    0.00    0.00       1         std::unique_ptr<Solver, std::default_delete<Solver> >::reset(Solver*) [119]
                0.00    0.00       1/2           std::__uniq_ptr_impl<Solver, std::default_delete<Solver> >::_M_ptr() [71]
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<Solver*> >, std::is_move_constructible<Solver*>, std::is_move_assignable<Solver*> >::value, void>::type std::swap<Solver*>(Solver*&, Solver*&) [169]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[120]    0.0    0.00    0.00       1         std::unique_ptr<Solver, std::default_delete<Solver> >::~unique_ptr() [120]
                0.00    0.00       1/2           std::__uniq_ptr_impl<Solver, std::default_delete<Solver> >::_M_ptr() [71]
                0.00    0.00       1/2           std::unique_ptr<Solver, std::default_delete<Solver> >::get_deleter() [63]
                0.00    0.00       1/4           std::remove_reference<Solver*&>::type&& std::move<Solver*&>(Solver*&) [33]
                0.00    0.00       1/1           std::default_delete<Solver>::operator()(Solver*) const [104]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[121]    0.0    0.00    0.00       1         std::enable_if<std::__and_<std::__and_<std::is_convertible<std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::pointer, Solver*>, std::__not_<std::is_array<ImplicitEuler> > >, std::is_assignable<std::default_delete<Solver>&, std::default_delete<ImplicitEuler>&&> >::value, std::unique_ptr<Solver, std::default_delete<Solver> >&>::type std::unique_ptr<Solver, std::default_delete<Solver> >::operator=<ImplicitEuler, std::default_delete<ImplicitEuler> >(std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >&&) [121]
                0.00    0.00       1/1           std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::release() [116]
                0.00    0.00       1/1           std::unique_ptr<Solver, std::default_delete<Solver> >::reset(Solver*) [119]
                0.00    0.00       1/1           std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::get_deleter() [115]
                0.00    0.00       1/1           std::default_delete<ImplicitEuler>&& std::forward<std::default_delete<ImplicitEuler> >(std::remove_reference<std::default_delete<ImplicitEuler> >::type&) [171]
                0.00    0.00       1/1           std::default_delete<Solver>::default_delete<ImplicitEuler, void>(std::default_delete<ImplicitEuler> const&) [138]
                0.00    0.00       1/2           std::unique_ptr<Solver, std::default_delete<Solver> >::get_deleter() [63]
-----------------------------------------------
                0.00    0.00       1/1           ImplicitEuler* const& std::__get_helper<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >(std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> > const&) [157]
[122]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >::_M_head(std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> > const&) [122]
                0.00    0.00       1/1           std::_Head_base<0ul, ImplicitEuler*, false>::_M_head(std::_Head_base<0ul, ImplicitEuler*, false> const&) [111]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> >::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler>, true>() [145]
[123]    0.0    0.00    0.00       1         std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >::_Tuple_impl() [123]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, std::default_delete<ImplicitEuler> >::_Tuple_impl() [125]
                0.00    0.00       1/1           std::_Head_base<0ul, ImplicitEuler*, false>::_Head_base() [112]
-----------------------------------------------
                0.00    0.00       1/1           std::default_delete<ImplicitEuler>& std::__get_helper<1ul, std::default_delete<ImplicitEuler>>(std::_Tuple_impl<1ul, std::default_delete<ImplicitEuler>>&) [158]
[124]    0.0    0.00    0.00       1         std::_Tuple_impl<1ul, std::default_delete<ImplicitEuler> >::_M_head(std::_Tuple_impl<1ul, std::default_delete<ImplicitEuler> >&) [124]
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<ImplicitEuler>, true>::_M_head(std::_Head_base<1ul, std::default_delete<ImplicitEuler>, true>&) [113]
-----------------------------------------------
                0.00    0.00       1/1           std::_Tuple_impl<0ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >::_Tuple_impl() [123]
[125]    0.0    0.00    0.00       1         std::_Tuple_impl<1ul, std::default_delete<ImplicitEuler> >::_Tuple_impl() [125]
                0.00    0.00       1/1           std::_Head_base<1ul, std::default_delete<ImplicitEuler>, true>::_Head_base() [114]
-----------------------------------------------
                0.00    0.00       1/1           double* std::__copy_move_a<false, double const*, double*>(double const*, double const*, double*) [159]
[126]    0.0    0.00    0.00       1         double* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<double>(double const*, double const*, double*) [126]
-----------------------------------------------
                0.00    0.00       1/1           std::basic_string_view<char, std::char_traits<char> >::basic_string_view(char const*) [142]
[127]    0.0    0.00    0.00       1         std::char_traits<char>::length(char const*) [127]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [130]
[128]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [128]
                0.00    0.00       1/2           std::allocator<double>::allocator(std::allocator<double> const&) [59]
                0.00    0.00       1/3           std::_Vector_base<double, std::allocator<double> >::_Vector_impl_data::_Vector_impl_data() [43]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [130]
[129]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [129]
                0.00    0.00       1/2           std::_Vector_base<double, std::allocator<double> >::_M_allocate(unsigned long) [67]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::vector(unsigned long, double const&, std::allocator<double> const&) [150]
[130]    0.0    0.00    0.00       1         std::_Vector_base<double, std::allocator<double> >::_Vector_base(unsigned long, std::allocator<double> const&) [130]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_Vector_impl::_Vector_impl(std::allocator<double> const&) [128]
                0.00    0.00       1/1           std::_Vector_base<double, std::allocator<double> >::_M_create_storage(unsigned long) [129]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<main::{lambda(double, double)#1}> const&, std::_Manager_operation) [132]
[131]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>) [131]
                0.00    0.00       1/1           main::{lambda(double, double)#1}& std::_Any_data::_M_access<main::{lambda(double, double)#1}>() [154]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_base::~_Function_base() [137]
[132]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<main::{lambda(double, double)#1}> const&, std::_Manager_operation) [132]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>) [131]
-----------------------------------------------
                0.00    0.00       1/1           std::function<double (double, double)>::function<main::{lambda(double, double)#1}, void, void>(main::{lambda(double, double)#1}) [152]
[133]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_init_functor(std::_Any_data&, {lambda(double, double)#1}&&) [133]
                0.00    0.00       1/3           std::remove_reference<main::{lambda(double, double)#1}&>::type&& std::move<main::{lambda(double, double)#1}&>(std::remove_reference&&) [49]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_init_functor(std::_Any_data&, {lambda(double, double)#1}&&, std::integral_constant<bool, true>) [134]
-----------------------------------------------
                0.00    0.00       1/1           std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_init_functor(std::_Any_data&, {lambda(double, double)#1}&&) [133]
[134]    0.0    0.00    0.00       1         std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_init_functor(std::_Any_data&, {lambda(double, double)#1}&&, std::integral_constant<bool, true>) [134]
                0.00    0.00       1/2           std::_Any_data::_M_access() [75]
                0.00    0.00       1/3           std::remove_reference<main::{lambda(double, double)#1}&>::type&& std::move<main::{lambda(double, double)#1}&>(std::remove_reference&&) [49]
                0.00    0.00       1/1           operator new(unsigned long, void*) [173]
-----------------------------------------------
                0.00    0.00       1/1           std::function<double (double, double)>::function<main::{lambda(double, double)#1}, void, void>(main::{lambda(double, double)#1}) [152]
[135]    0.0    0.00    0.00       1         bool std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_not_empty_function<{lambda(double, double)#1}>({lambda(double, double)#1} const&) [135]
-----------------------------------------------
                0.00    0.00       1/1           std::function<double (double, double)>::function<main::{lambda(double, double)#1}, void, void>(main::{lambda(double, double)#1}) [152]
[136]    0.0    0.00    0.00       1         std::_Function_base::_Function_base() [136]
-----------------------------------------------
                0.00    0.00       1/1           std::function<double (double, double)>::~function() [153]
[137]    0.0    0.00    0.00       1         std::_Function_base::~_Function_base() [137]
                0.00    0.00       1/1           std::_Function_base::_Base_manager<main::{lambda(double, double)#1}>::_M_manager(std::_Any_data&, std::_Function_base::_Base_manager<main::{lambda(double, double)#1}> const&, std::_Manager_operation) [132]
-----------------------------------------------
                0.00    0.00       1/1           std::enable_if<std::__and_<std::__and_<std::is_convertible<std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::pointer, Solver*>, std::__not_<std::is_array<ImplicitEuler> > >, std::is_assignable<std::default_delete<Solver>&, std::default_delete<ImplicitEuler>&&> >::value, std::unique_ptr<Solver, std::default_delete<Solver> >&>::type std::unique_ptr<Solver, std::default_delete<Solver> >::operator=<ImplicitEuler, std::default_delete<ImplicitEuler> >(std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >&&) [121]
[138]    0.0    0.00    0.00       1         std::default_delete<Solver>::default_delete<ImplicitEuler, void>(std::default_delete<ImplicitEuler> const&) [138]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::get_deleter() [115]
[139]    0.0    0.00    0.00       1         std::__uniq_ptr_impl<ImplicitEuler, std::default_delete<ImplicitEuler> >::_M_deleter() [139]
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> > >::type& std::get<1ul, ImplicitEuler*, std::default_delete<ImplicitEuler> >(std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> >&) [166]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<ImplicitEuler, std::default_delete<ImplicitEuler> >::unique_ptr<std::default_delete<ImplicitEuler>, void>(ImplicitEuler*) [117]
[140]    0.0    0.00    0.00       1         std::__uniq_ptr_impl<ImplicitEuler, std::default_delete<ImplicitEuler> >::__uniq_ptr_impl(ImplicitEuler*) [140]
                0.00    0.00       1/1           std::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler> >::tuple<ImplicitEuler*, std::default_delete<ImplicitEuler>, true>() [145]
                0.00    0.00       1/3           std::__uniq_ptr_impl<ImplicitEuler, std::default_delete<ImplicitEuler> >::_M_ptr() [45]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<double, std::allocator<double> >::_S_max_size(std::allocator<double> const&) [146]
[141]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<double> >::max_size(std::allocator<double> const&) [141]
                0.00    0.00       1/3           __gnu_cxx::new_allocator<double>::max_size() const [37]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[142]    0.0    0.00    0.00       1         std::basic_string_view<char, std::char_traits<char> >::basic_string_view(char const*) [142]
                0.00    0.00       1/1           std::char_traits<char>::length(char const*) [127]
-----------------------------------------------
                0.00    0.00       1/1           double* std::uninitialized_copy<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double*) [161]
